DirectoryNames,Contexts,ContextSizes,QueryNames,QueryTimes
leisample1,http://lei.info/gleio/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),659261
leisample1,http://lei.info/gleio/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),716916
leisample1,http://lei.info/gleio/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),591644
leisample1,http://lei.info/gleio/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),682806
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,846414
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,645074
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,441621
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,726878
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,635414
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,617604
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,596173
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,653223
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,398756
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,377324
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,407510
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,473014
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,480561
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,483579
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,483579
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,541234
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,557534
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,641451
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,669223
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,620321
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,597682
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,515877
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,407813
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,367363
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,391210
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,556327
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,557837
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,530065
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,551196
leisample1,http://lei.info/gleio/,67,Find all LEs whose legal name has (ever) changed,527047
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,842791
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,594663
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,1547633
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,762497
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,583494
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,553308
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,533084
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,605832
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,525839
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,540328
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,544252
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,786947
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,586815
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,664997
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,625755
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,589532
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,633905
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,628471
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,762195
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,603115
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,602209
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,888674
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,633301
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,597984
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,564477
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,603719
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,571119
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,553912
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,549988
leisample1,http://lei.info/gleio/,67,Find all LEs that never moved to another city,517387
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,839170
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,490220
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,419886
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,409926
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,455204
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,459128
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,389097
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,322386
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,293105
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,294917
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,384871
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,298539
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,305784
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,310614
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,382154
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,288578
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,298237
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,310311
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,300048
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,410227
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,357703
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,436489
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,416868
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,435281
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,474825
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,425320
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,375211
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,307293
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,286464
leisample1,http://lei.info/gleio/,67,Count all changes of LEs,323895
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),1185402
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),660468
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),1387044
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),467883
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),342610
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),482069
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),643263
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),506822
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),504407
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),634508
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),549686
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),542743
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),574740
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),799022
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),645376
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),447959
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),415056
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),408416
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),415057
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),461543
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),525839
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),509237
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),560553
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),579570
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),543950
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),467279
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),578966
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),672845
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),510746
leisample1,http://onto.kul.pl/change/namenesting/,83,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),785137
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,562062
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,380645
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,443733
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,321178
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,271975
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,321782
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,315141
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,306388
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,337479
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,515877
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,462750
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,471807
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,595870
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,507425
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,488711
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,591644
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,403284
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,332046
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,476636
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,444036
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,360118
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,338384
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,441016
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,486899
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,475429
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,680090
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,527650
leisample1,http://onto.kul.pl/change/namenesting/,83,Find all LEs whose legal name has (ever) changed,540328
